Name,Medium,Type,Product Name,Username,Manufacturer,Model,Year,Original Price,Serial,Floppy Drive,Optical Drive,Hard Disk Drive,RAM,CPU,External Connections,Internal Connections,Operating System,Compatible Peripherals,Accession Number,Date Tested,Donor,Notes
Vectrex,Hardware,Game Console,Vectrex,Vectrex,Smith Engineering,3000,1983,199,142309A,N/A,N/A,N/A,1 kB (Two 4-bit 2114 Chips),Motorola MC68A09 @ 1.5 MHz,Two Controller Inputs,N/A,N/A,"Light Pen, 3D Imager",2013.06.70,2013-05-30,,32 kB
