Name,Medium,Type,Format,Intended Compatibility,Product Name,Username,Developer,Author,Publisher,Language,Year,Parts,Original Price,Identifying Number,Accession Number,Date Tested,Donor,Notes,image,360_image
You Type It Talks,Software,Game,Cartridge,Magnavox Odyssey²,You Type It Talks,You Type It Talks,N.A.P. Consumer Electronics Corp,N.A.P. Consumer Electronics Corp,N.A.P. Consumer Electronics Corp,English,1982,,,AC9440,2014-06-02,,,,,
