Name,Medium,Type,Product Name,Username,Manufacturer,Model,Year,Original Price,Serial,Floppy Drive,Optical Drive,Hard Disk Drive,RAM,CPU,External Connections,Internal Connections,Operating System,Compatible Peripherals,Accession Number,Date Tested,Donor,Notes
Mattel Aquarius,Hardware,Desktop Computer,Mattel Aquarius,Mattel Aquarius,Mattel,5931,1983,$160,RH0122326,N/A,N/A,N/A,4KB RAM,"Zilog Z-80, 3.5 MHz","Television, cartridge/expansion, tape recorder, printer",,Microsoft BASIC,"40-column thermal printer, 4-color printer/plotter, 300 baud modem",2013.07.277,2013-10-30,,Non-removable external power supply hard-wired into case providing 8.8 / 16 / 19 VDC. Virtual Aquarius: http://www.zophar.net/aquarius/virtual-aquarius.html
