Name,Medium,Type,Format,Intended Compatibility,Product Name,Username,Developer,Author,Publisher,Language,Year,Parts,Original Price,Identifying Number,Accession Number,Date Tested,Donor,Notes,image,360_image
First Screening,Special Collections,Digital Literature and Poetry,3.5” floppies,Macintosh or Macintosh PowerBook running System 7 and Hypercard version 2.0 and later,First Screening,First Screening,,bpNichol,Red Deer College Press,English,,34 3.5” floppies,,,2014-07-15,,Eleanor Nichol,Collection includes 34 3.5” floppies,,
