Name,Medium,Type,Product Name,Username,Manufacturer,Model,Year,Original Price,Serial,Floppy Drive,Optical Drive,Hard Disk Drive,RAM,CPU,External Connections,Internal Connections,Operating System,Compatible Peripherals,Accession Number,Date Tested,Donor,Notes,image,360_image
T1000 Laptop,Hardware,Portable Computer,T1000 Laptop,T1000 Laptop,Toshiba Computer,PA7027U,1987,1000,1938277,3.5” Floppy,,256 KB,512 KB,4.77 MHz,"Serial, Parallel, External Floppy Drive, CGA Out, Composite Video Out, External Numeric Keypad",,MS DOS 2.11,,2015.02.87,2015-05-17,,"Not working. Includes carrying case, power supply.",,
