Name,Medium,Type,Product Name,Username,Manufacturer,Model,Year,Original Price,Serial,Floppy Drive,Optical Drive,Hard Disk Drive,RAM,CPU,External Connections,Internal Connections,Operating System,Compatible Peripherals,Accession Number,Date Tested,Donor,Notes,image,360_image
Mattel Intellivision,Hardware,Game Console,Intellivision,Intellivision,Mattel Electronics,2609A,1979,299,1679760,,,,1456 bytes,GI CP1610,1 coaxial out,,,,2013.12.66,,Patrick Martin and Adam Wilson,"Supported the service PlayCable, which, with the add on, supported the first system to download games--from cable companies. 16-bit color palette.",,
